REGION|AGRUPACION_CANAL|FECHA|CUOTA_CANAL
SUR PENINSULA|LE|2018-09-02 00:00:00|0
SUR PENINSULA|LE|2018-09-03 00:00:00|0
SUR PENINSULA|LE|2018-09-04 00:00:00|0
SUR PENINSULA|LE|2018-09-05 00:00:00|0
SUR PENINSULA|LE|2018-09-06 00:00:00|0
SUR PENINSULA|LE|2018-09-07 00:00:00|0
SUR PENINSULA|LE|2018-09-08 00:00:00|0
SUR PENINSULA|LE|2018-09-09 00:00:00|0
SUR PENINSULA|LE|2018-09-10 00:00:00|0
SUR PENINSULA|LE|2018-09-11 00:00:00|0
SUR PENINSULA|LE|2018-09-12 00:00:00|0
SUR PENINSULA|LE|2018-09-13 00:00:00|0
SUR PENINSULA|LE|2018-09-14 00:00:00|0
SUR PENINSULA|LE|2018-09-15 00:00:00|0
SUR PENINSULA|LE|2018-09-16 00:00:00|0
SUR PENINSULA|LE|2018-09-17 00:00:00|0
SUR PENINSULA|LE|2018-09-18 00:00:00|0
SUR PENINSULA|LE|2018-09-19 00:00:00|0
SUR PENINSULA|LE|2018-09-20 00:00:00|0
SUR PENINSULA|LE|2018-09-21 00:00:00|0
SUR PENINSULA|LE|2018-09-22 00:00:00|0
SUR PENINSULA|LE|2018-09-23 00:00:00|0
SUR PENINSULA|LE|2018-09-24 00:00:00|0
SUR PENINSULA|LE|2018-09-25 00:00:00|0
SUR PENINSULA|LE|2018-09-26 00:00:00|0
SUR PENINSULA|LE|2018-09-27 00:00:00|0
SUR PENINSULA|LE|2018-09-28 00:00:00|0
SUR PENINSULA|LE|2018-09-29 00:00:00|0
SUR PENINSULA|LE|2018-09-30 00:00:00|0
CENTRO|MID|2018-09-01 00:00:00|161
CENTRO|MID|2018-09-02 00:00:00|131
CENTRO|MID|2018-09-03 00:00:00|149
CENTRO|MID|2018-09-04 00:00:00|363
CENTRO|MID|2018-09-05 00:00:00|296
CENTRO|MID|2018-09-06 00:00:00|257
CENTRO|MID|2018-09-07 00:00:00|198
CENTRO|MID|2018-09-08 00:00:00|178
CENTRO|MID|2018-09-09 00:00:00|106
CENTRO|MID|2018-09-10 00:00:00|262
CENTRO|MID|2018-09-11 00:00:00|284
CENTRO|MID|2018-09-12 00:00:00|159
CENTRO|MID|2018-09-13 00:00:00|293
CENTRO|MID|2018-09-14 00:00:00|220
CENTRO|MID|2018-09-15 00:00:00|107
CENTRO|MID|2018-09-16 00:00:00|106
CENTRO|MID|2018-09-17 00:00:00|229
CENTRO|MID|2018-09-18 00:00:00|188
CENTRO|MID|2018-09-19 00:00:00|251
CENTRO|MID|2018-09-20 00:00:00|175
CENTRO|MID|2018-09-21 00:00:00|146
CENTRO|MID|2018-09-22 00:00:00|107
CENTRO|MID|2018-09-23 00:00:00|112
CENTRO|MID|2018-09-24 00:00:00|144
CENTRO|MID|2018-09-25 00:00:00|187
CENTRO|MID|2018-09-26 00:00:00|158
CENTRO|MID|2018-09-27 00:00:00|112
CENTRO|MID|2018-09-28 00:00:00|127
CENTRO|MID|2018-09-29 00:00:00|124
CENTRO|MID|2018-09-30 00:00:00|111
NOROESTE|MID|2018-09-01 00:00:00|1
NOROESTE|MID|2018-09-02 00:00:00|1
NOROESTE|MID|2018-09-03 00:00:00|1
NOROESTE|MID|2018-09-04 00:00:00|3
NOROESTE|MID|2018-09-05 00:00:00|3
NOROESTE|MID|2018-09-06 00:00:00|3
NOROESTE|MID|2018-09-07 00:00:00|3
NOROESTE|MID|2018-09-08 00:00:00|4
NOROESTE|MID|2018-09-09 00:00:00|5
NOROESTE|MID|2018-09-10 00:00:00|2
NOROESTE|MID|2018-09-11 00:00:00|3
NOROESTE|MID|2018-09-12 00:00:00|1
NOROESTE|MID|2018-09-13 00:00:00|4
NOROESTE|MID|2018-09-14 00:00:00|3
NOROESTE|MID|2018-09-15 00:00:00|4
NOROESTE|MID|2018-09-16 00:00:00|4
NOROESTE|MID|2018-09-17 00:00:00|2
NOROESTE|MID|2018-09-18 00:00:00|2
NOROESTE|MID|2018-09-19 00:00:00|2
NOROESTE|MID|2018-09-20 00:00:00|2
NOROESTE|MID|2018-09-21 00:00:00|2
NOROESTE|MID|2018-09-22 00:00:00|4
NOROESTE|MID|2018-09-23 00:00:00|4
NOROESTE|MID|2018-09-24 00:00:00|1
NOROESTE|MID|2018-09-25 00:00:00|2
NOROESTE|MID|2018-09-26 00:00:00|1
NOROESTE|MID|2018-09-27 00:00:00|1
NOROESTE|MID|2018-09-28 00:00:00|1
NOROESTE|MID|2018-09-29 00:00:00|1
NOROESTE|MID|2018-09-30 00:00:00|4
NORTE|MID|2018-09-01 00:00:00|17
NORTE|MID|2018-09-02 00:00:00|19
NORTE|MID|2018-09-03 00:00:00|15
NORTE|MID|2018-09-04 00:00:00|45
NORTE|MID|2018-09-05 00:00:00|38
NORTE|MID|2018-09-06 00:00:00|37
NORTE|MID|2018-09-07 00:00:00|29
NORTE|MID|2018-09-08 00:00:00|27
NORTE|MID|2018-09-09 00:00:00|18
NORTE|MID|2018-09-10 00:00:00|30
NORTE|MID|2018-09-11 00:00:00|33
NORTE|MID|2018-09-12 00:00:00|21
NORTE|MID|2018-09-13 00:00:00|41
NORTE|MID|2018-09-14 00:00:00|33
NORTE|MID|2018-09-15 00:00:00|18
NORTE|MID|2018-09-16 00:00:00|17
NORTE|MID|2018-09-17 00:00:00|27
NORTE|MID|2018-09-18 00:00:00|21
NORTE|MID|2018-09-19 00:00:00|33
NORTE|MID|2018-09-20 00:00:00|25
NORTE|MID|2018-09-21 00:00:00|21
NORTE|MID|2018-09-22 00:00:00|18
NORTE|MID|2018-09-23 00:00:00|18
NORTE|MID|2018-09-24 00:00:00|15
NORTE|MID|2018-09-25 00:00:00|21
NORTE|MID|2018-09-26 00:00:00|17
NORTE|MID|2018-09-27 00:00:00|11
NORTE|MID|2018-09-28 00:00:00|14
NORTE|MID|2018-09-29 00:00:00|18
NORTE|MID|2018-09-30 00:00:00|17
PACIFICO BAJIO|MID|2018-09-01 00:00:00|34
PACIFICO BAJIO|MID|2018-09-02 00:00:00|35
PACIFICO BAJIO|MID|2018-09-03 00:00:00|32
PACIFICO BAJIO|MID|2018-09-04 00:00:00|81
PACIFICO BAJIO|MID|2018-09-05 00:00:00|69
PACIFICO BAJIO|MID|2018-09-06 00:00:00|67
PACIFICO BAJIO|MID|2018-09-07 00:00:00|51
PACIFICO BAJIO|MID|2018-09-08 00:00:00|46
PACIFICO BAJIO|MID|2018-09-09 00:00:00|29
PACIFICO BAJIO|MID|2018-09-10 00:00:00|58
PACIFICO BAJIO|MID|2018-09-11 00:00:00|63
PACIFICO BAJIO|MID|2018-09-12 00:00:00|37
PACIFICO BAJIO|MID|2018-09-13 00:00:00|75
PACIFICO BAJIO|MID|2018-09-14 00:00:00|57
PACIFICO BAJIO|MID|2018-09-15 00:00:00|30
PACIFICO BAJIO|MID|2018-09-16 00:00:00|28
PACIFICO BAJIO|MID|2018-09-17 00:00:00|51
PACIFICO BAJIO|MID|2018-09-18 00:00:00|39
PACIFICO BAJIO|MID|2018-09-19 00:00:00|59
PACIFICO BAJIO|MID|2018-09-20 00:00:00|46
PACIFICO BAJIO|MID|2018-09-21 00:00:00|41
PACIFICO BAJIO|MID|2018-09-22 00:00:00|30
PACIFICO BAJIO|MID|2018-09-23 00:00:00|31
PACIFICO BAJIO|MID|2018-09-24 00:00:00|31
PACIFICO BAJIO|MID|2018-09-25 00:00:00|39
PACIFICO BAJIO|MID|2018-09-26 00:00:00|34
PACIFICO BAJIO|MID|2018-09-27 00:00:00|23
PACIFICO BAJIO|MID|2018-09-28 00:00:00|29
PACIFICO BAJIO|MID|2018-09-29 00:00:00|31
PACIFICO BAJIO|MID|2018-09-30 00:00:00|31
SUR PENINSULA|MID|2018-09-01 00:00:00|21
SUR PENINSULA|MID|2018-09-02 00:00:00|21
SUR PENINSULA|MID|2018-09-03 00:00:00|18
SUR PENINSULA|MID|2018-09-04 00:00:00|49
SUR PENINSULA|MID|2018-09-05 00:00:00|43
SUR PENINSULA|MID|2018-09-06 00:00:00|41
SUR PENINSULA|MID|2018-09-07 00:00:00|33
SUR PENINSULA|MID|2018-09-08 00:00:00|33
SUR PENINSULA|MID|2018-09-09 00:00:00|22
SUR PENINSULA|MID|2018-09-10 00:00:00|36
SUR PENINSULA|MID|2018-09-11 00:00:00|38
SUR PENINSULA|MID|2018-09-12 00:00:00|21
SUR PENINSULA|MID|2018-09-13 00:00:00|45
SUR PENINSULA|MID|2018-09-14 00:00:00|35
SUR PENINSULA|MID|2018-09-15 00:00:00|21
SUR PENINSULA|MID|2018-09-16 00:00:00|22
SUR PENINSULA|MID|2018-09-17 00:00:00|30
SUR PENINSULA|MID|2018-09-18 00:00:00|24
SUR PENINSULA|MID|2018-09-19 00:00:00|38
SUR PENINSULA|MID|2018-09-20 00:00:00|29
SUR PENINSULA|MID|2018-09-21 00:00:00|26
SUR PENINSULA|MID|2018-09-22 00:00:00|19
SUR PENINSULA|MID|2018-09-23 00:00:00|21
SUR PENINSULA|MID|2018-09-24 00:00:00|17
SUR PENINSULA|MID|2018-09-25 00:00:00|24
SUR PENINSULA|MID|2018-09-26 00:00:00|19
SUR PENINSULA|MID|2018-09-27 00:00:00|12
SUR PENINSULA|MID|2018-09-28 00:00:00|19
SUR PENINSULA|MID|2018-09-29 00:00:00|19
SUR PENINSULA|MID|2018-09-30 00:00:00|18
CENTRO|MPDV|2018-09-01 00:00:00|0
CENTRO|MPDV|2018-09-02 00:00:00|0
CENTRO|MPDV|2018-09-03 00:00:00|0
CENTRO|MPDV|2018-09-04 00:00:00|0
CENTRO|MPDV|2018-09-05 00:00:00|0
CENTRO|MPDV|2018-09-06 00:00:00|0
CENTRO|MPDV|2018-09-07 00:00:00|0
CENTRO|MPDV|2018-09-08 00:00:00|0
CENTRO|MPDV|2018-09-09 00:00:00|0
CENTRO|MPDV|2018-09-10 00:00:00|0
CENTRO|MPDV|2018-09-11 00:00:00|0
CENTRO|MPDV|2018-09-12 00:00:00|0
CENTRO|MPDV|2018-09-13 00:00:00|0
CENTRO|MPDV|2018-09-14 00:00:00|0
CENTRO|MPDV|2018-09-15 00:00:00|0
CENTRO|MPDV|2018-09-16 00:00:00|0
CENTRO|MPDV|2018-09-17 00:00:00|0
CENTRO|MPDV|2018-09-18 00:00:00|0
CENTRO|MPDV|2018-09-19 00:00:00|0
CENTRO|MPDV|2018-09-20 00:00:00|0
CENTRO|MPDV|2018-09-21 00:00:00|0
CENTRO|MPDV|2018-09-22 00:00:00|0
CENTRO|MPDV|2018-09-23 00:00:00|0
CENTRO|MPDV|2018-09-24 00:00:00|0
CENTRO|MPDV|2018-09-25 00:00:00|0
CENTRO|MPDV|2018-09-26 00:00:00|0
CENTRO|MPDV|2018-09-27 00:00:00|0
CENTRO|MPDV|2018-09-28 00:00:00|0
CENTRO|MPDV|2018-09-29 00:00:00|0
CENTRO|MPDV|2018-09-30 00:00:00|0
NOROESTE|MPDV|2018-09-01 00:00:00|0
NOROESTE|MPDV|2018-09-02 00:00:00|0
NOROESTE|MPDV|2018-09-03 00:00:00|0
NOROESTE|MPDV|2018-09-04 00:00:00|0
NOROESTE|MPDV|2018-09-05 00:00:00|0
NOROESTE|MPDV|2018-09-06 00:00:00|0
NOROESTE|MPDV|2018-09-07 00:00:00|0
NOROESTE|MPDV|2018-09-08 00:00:00|0
NOROESTE|MPDV|2018-09-09 00:00:00|0
NOROESTE|MPDV|2018-09-10 00:00:00|0
NOROESTE|MPDV|2018-09-11 00:00:00|0
NOROESTE|MPDV|2018-09-12 00:00:00|0
NOROESTE|MPDV|2018-09-13 00:00:00|0
NOROESTE|MPDV|2018-09-14 00:00:00|0
NOROESTE|MPDV|2018-09-15 00:00:00|0
NOROESTE|MPDV|2018-09-16 00:00:00|0
NOROESTE|MPDV|2018-09-17 00:00:00|0
NOROESTE|MPDV|2018-09-18 00:00:00|0
NOROESTE|MPDV|2018-09-19 00:00:00|0
NOROESTE|MPDV|2018-09-20 00:00:00|0
NOROESTE|MPDV|2018-09-21 00:00:00|0
NOROESTE|MPDV|2018-09-22 00:00:00|0
NOROESTE|MPDV|2018-09-23 00:00:00|0
NOROESTE|MPDV|2018-09-24 00:00:00|0
NOROESTE|MPDV|2018-09-25 00:00:00|0
NOROESTE|MPDV|2018-09-26 00:00:00|0
NOROESTE|MPDV|2018-09-27 00:00:00|0
NOROESTE|MPDV|2018-09-28 00:00:00|0
NOROESTE|MPDV|2018-09-29 00:00:00|0
NOROESTE|MPDV|2018-09-30 00:00:00|0
NORTE|MPDV|2018-09-01 00:00:00|0
NORTE|MPDV|2018-09-02 00:00:00|0
NORTE|MPDV|2018-09-03 00:00:00|0
NORTE|MPDV|2018-09-04 00:00:00|0
NORTE|MPDV|2018-09-05 00:00:00|0
NORTE|MPDV|2018-09-06 00:00:00|0
NORTE|MPDV|2018-09-07 00:00:00|0
NORTE|MPDV|2018-09-08 00:00:00|0
NORTE|MPDV|2018-09-09 00:00:00|0
NORTE|MPDV|2018-09-10 00:00:00|0
NORTE|MPDV|2018-09-11 00:00:00|0
NORTE|MPDV|2018-09-12 00:00:00|0
NORTE|MPDV|2018-09-13 00:00:00|0
NORTE|MPDV|2018-09-14 00:00:00|0
NORTE|MPDV|2018-09-15 00:00:00|0
NORTE|MPDV|2018-09-16 00:00:00|0
NORTE|MPDV|2018-09-17 00:00:00|0
NORTE|MPDV|2018-09-18 00:00:00|0
NORTE|MPDV|2018-09-19 00:00:00|0
NORTE|MPDV|2018-09-20 00:00:00|0
NORTE|MPDV|2018-09-21 00:00:00|0
NORTE|MPDV|2018-09-22 00:00:00|0
NORTE|MPDV|2018-09-23 00:00:00|0
NORTE|MPDV|2018-09-24 00:00:00|0
NORTE|MPDV|2018-09-25 00:00:00|0
NORTE|MPDV|2018-09-26 00:00:00|0
NORTE|MPDV|2018-09-27 00:00:00|0
NORTE|MPDV|2018-09-28 00:00:00|0
NORTE|MPDV|2018-09-29 00:00:00|0
NORTE|MPDV|2018-09-30 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-01 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-02 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-03 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-04 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-05 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-06 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-07 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-08 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-09 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-10 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-11 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-12 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-13 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-14 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-15 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-16 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-17 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-18 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-19 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-20 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-21 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-22 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-23 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-24 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-25 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-26 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-27 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-28 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-29 00:00:00|0
PACIFICO BAJIO|MPDV|2018-09-30 00:00:00|0
SUR PENINSULA|MPDV|2018-09-01 00:00:00|0
SUR PENINSULA|MPDV|2018-09-02 00:00:00|0
SUR PENINSULA|MPDV|2018-09-03 00:00:00|0
SUR PENINSULA|MPDV|2018-09-04 00:00:00|0
SUR PENINSULA|MPDV|2018-09-05 00:00:00|0
SUR PENINSULA|MPDV|2018-09-06 00:00:00|0
SUR PENINSULA|MPDV|2018-09-07 00:00:00|0
SUR PENINSULA|MPDV|2018-09-08 00:00:00|0
SUR PENINSULA|MPDV|2018-09-09 00:00:00|0
SUR PENINSULA|MPDV|2018-09-10 00:00:00|0
SUR PENINSULA|MPDV|2018-09-11 00:00:00|0
SUR PENINSULA|MPDV|2018-09-12 00:00:00|0
SUR PENINSULA|MPDV|2018-09-13 00:00:00|0
SUR PENINSULA|MPDV|2018-09-14 00:00:00|0
SUR PENINSULA|MPDV|2018-09-15 00:00:00|0
SUR PENINSULA|MPDV|2018-09-16 00:00:00|0
SUR PENINSULA|MPDV|2018-09-17 00:00:00|0
SUR PENINSULA|MPDV|2018-09-18 00:00:00|0
SUR PENINSULA|MPDV|2018-09-19 00:00:00|0
SUR PENINSULA|MPDV|2018-09-20 00:00:00|0
SUR PENINSULA|MPDV|2018-09-21 00:00:00|0
SUR PENINSULA|MPDV|2018-09-22 00:00:00|0
SUR PENINSULA|MPDV|2018-09-23 00:00:00|0
SUR PENINSULA|MPDV|2018-09-24 00:00:00|0
SUR PENINSULA|MPDV|2018-09-25 00:00:00|0
SUR PENINSULA|MPDV|2018-09-26 00:00:00|0
SUR PENINSULA|MPDV|2018-09-27 00:00:00|0
SUR PENINSULA|MPDV|2018-09-28 00:00:00|0
SUR PENINSULA|MPDV|2018-09-29 00:00:00|0
SUR PENINSULA|MPDV|2018-09-30 00:00:00|0
CENTRO|NED|2018-09-01 00:00:00|2075
CENTRO|NED|2018-09-02 00:00:00|851
CENTRO|NED|2018-09-03 00:00:00|2089
CENTRO|NED|2018-09-04 00:00:00|2809
CENTRO|NED|2018-09-05 00:00:00|2005
CENTRO|NED|2018-09-06 00:00:00|2544
CENTRO|NED|2018-09-07 00:00:00|2351
CENTRO|NED|2018-09-08 00:00:00|2338
CENTRO|NED|2018-09-09 00:00:00|1365
CENTRO|NED|2018-09-10 00:00:00|2598
CENTRO|NED|2018-09-11 00:00:00|2576
CENTRO|NED|2018-09-12 00:00:00|2562
CENTRO|NED|2018-09-13 00:00:00|2961
CENTRO|NED|2018-09-14 00:00:00|3107
CENTRO|NED|2018-09-15 00:00:00|906
CENTRO|NED|2018-09-16 00:00:00|1224
CENTRO|NED|2018-09-17 00:00:00|3986
CENTRO|NED|2018-09-18 00:00:00|2963
CENTRO|NED|2018-09-19 00:00:00|3040
CENTRO|NED|2018-09-20 00:00:00|3825
CENTRO|NED|2018-09-21 00:00:00|3496
CENTRO|NED|2018-09-22 00:00:00|2926
CENTRO|NED|2018-09-23 00:00:00|1611
CENTRO|NED|2018-09-24 00:00:00|4174
CENTRO|NED|2018-09-25 00:00:00|5127
CENTRO|NED|2018-09-26 00:00:00|4390
CENTRO|NED|2018-09-27 00:00:00|5073
CENTRO|NED|2018-09-28 00:00:00|5024
CENTRO|NED|2018-09-29 00:00:00|7803
CENTRO|NED|2018-09-30 00:00:00|1599
NOROESTE|NED|2018-09-01 00:00:00|14
NOROESTE|NED|2018-09-02 00:00:00|8
NOROESTE|NED|2018-09-03 00:00:00|14
NOROESTE|NED|2018-09-04 00:00:00|19
NOROESTE|NED|2018-09-05 00:00:00|16
NOROESTE|NED|2018-09-06 00:00:00|22
NOROESTE|NED|2018-09-07 00:00:00|21
NOROESTE|NED|2018-09-08 00:00:00|21
NOROESTE|NED|2018-09-09 00:00:00|12
NOROESTE|NED|2018-09-10 00:00:00|18
NOROESTE|NED|2018-09-11 00:00:00|18
NOROESTE|NED|2018-09-12 00:00:00|21
NOROESTE|NED|2018-09-13 00:00:00|25
NOROESTE|NED|2018-09-14 00:00:00|25
NOROESTE|NED|2018-09-15 00:00:00|10
NOROESTE|NED|2018-09-16 00:00:00|11
NOROESTE|NED|2018-09-17 00:00:00|28
NOROESTE|NED|2018-09-18 00:00:00|19
NOROESTE|NED|2018-09-19 00:00:00|22
NOROESTE|NED|2018-09-20 00:00:00|32
NOROESTE|NED|2018-09-21 00:00:00|29
NOROESTE|NED|2018-09-22 00:00:00|25
NOROESTE|NED|2018-09-23 00:00:00|13
NOROESTE|NED|2018-09-24 00:00:00|29
NOROESTE|NED|2018-09-25 00:00:00|37
NOROESTE|NED|2018-09-26 00:00:00|30
NOROESTE|NED|2018-09-27 00:00:00|35
NOROESTE|NED|2018-09-28 00:00:00|36
NOROESTE|NED|2018-09-29 00:00:00|61
NOROESTE|NED|2018-09-30 00:00:00|13
NORTE|NED|2018-09-01 00:00:00|145
NORTE|NED|2018-09-02 00:00:00|61
NORTE|NED|2018-09-03 00:00:00|146
NORTE|NED|2018-09-04 00:00:00|201
NORTE|NED|2018-09-05 00:00:00|144
NORTE|NED|2018-09-06 00:00:00|187
NORTE|NED|2018-09-07 00:00:00|174
NORTE|NED|2018-09-08 00:00:00|177
NORTE|NED|2018-09-09 00:00:00|109
NORTE|NED|2018-09-10 00:00:00|182
NORTE|NED|2018-09-11 00:00:00|179
NORTE|NED|2018-09-12 00:00:00|184
NORTE|NED|2018-09-13 00:00:00|220
NORTE|NED|2018-09-14 00:00:00|232
NORTE|NED|2018-09-15 00:00:00|75
NORTE|NED|2018-09-16 00:00:00|100
NORTE|NED|2018-09-17 00:00:00|283
NORTE|NED|2018-09-18 00:00:00|211
NORTE|NED|2018-09-19 00:00:00|219
NORTE|NED|2018-09-20 00:00:00|282
NORTE|NED|2018-09-21 00:00:00|261
NORTE|NED|2018-09-22 00:00:00|222
NORTE|NED|2018-09-23 00:00:00|127
NORTE|NED|2018-09-24 00:00:00|300
NORTE|NED|2018-09-25 00:00:00|364
NORTE|NED|2018-09-26 00:00:00|312
NORTE|NED|2018-09-27 00:00:00|362
NORTE|NED|2018-09-28 00:00:00|362
NORTE|NED|2018-09-29 00:00:00|567
NORTE|NED|2018-09-30 00:00:00|124
PACIFICO BAJIO|NED|2018-09-01 00:00:00|441
PACIFICO BAJIO|NED|2018-09-02 00:00:00|212
PACIFICO BAJIO|NED|2018-09-03 00:00:00|442
PACIFICO BAJIO|NED|2018-09-04 00:00:00|598
PACIFICO BAJIO|NED|2018-09-05 00:00:00|445
PACIFICO BAJIO|NED|2018-09-06 00:00:00|590
PACIFICO BAJIO|NED|2018-09-07 00:00:00|556
PACIFICO BAJIO|NED|2018-09-08 00:00:00|557
PACIFICO BAJIO|NED|2018-09-09 00:00:00|333
PACIFICO BAJIO|NED|2018-09-10 00:00:00|542
PACIFICO BAJIO|NED|2018-09-11 00:00:00|540
PACIFICO BAJIO|NED|2018-09-12 00:00:00|557
PACIFICO BAJIO|NED|2018-09-13 00:00:00|681
PACIFICO BAJIO|NED|2018-09-14 00:00:00|714
PACIFICO BAJIO|NED|2018-09-15 00:00:00|226
PACIFICO BAJIO|NED|2018-09-16 00:00:00|299
PACIFICO BAJIO|NED|2018-09-17 00:00:00|871
PACIFICO BAJIO|NED|2018-09-18 00:00:00|626
PACIFICO BAJIO|NED|2018-09-19 00:00:00|660
PACIFICO BAJIO|NED|2018-09-20 00:00:00|886
PACIFICO BAJIO|NED|2018-09-21 00:00:00|791
PACIFICO BAJIO|NED|2018-09-22 00:00:00|677
PACIFICO BAJIO|NED|2018-09-23 00:00:00|378
PACIFICO BAJIO|NED|2018-09-24 00:00:00|903
PACIFICO BAJIO|NED|2018-09-25 00:00:00|1108
PACIFICO BAJIO|NED|2018-09-26 00:00:00|937
PACIFICO BAJIO|NED|2018-09-27 00:00:00|1092
PACIFICO BAJIO|NED|2018-09-28 00:00:00|1119
PACIFICO BAJIO|NED|2018-09-29 00:00:00|1761
PACIFICO BAJIO|NED|2018-09-30 00:00:00|369
SUR PENINSULA|NED|2018-09-01 00:00:00|401
SUR PENINSULA|NED|2018-09-02 00:00:00|184
SUR PENINSULA|NED|2018-09-03 00:00:00|403
SUR PENINSULA|NED|2018-09-04 00:00:00|550
SUR PENINSULA|NED|2018-09-05 00:00:00|404
SUR PENINSULA|NED|2018-09-06 00:00:00|530
SUR PENINSULA|NED|2018-09-07 00:00:00|490
SUR PENINSULA|NED|2018-09-08 00:00:00|488
SUR PENINSULA|NED|2018-09-09 00:00:00|291
SUR PENINSULA|NED|2018-09-10 00:00:00|507
SUR PENINSULA|NED|2018-09-11 00:00:00|503
SUR PENINSULA|NED|2018-09-12 00:00:00|514
SUR PENINSULA|NED|2018-09-13 00:00:00|612
SUR PENINSULA|NED|2018-09-14 00:00:00|640
SUR PENINSULA|NED|2018-09-15 00:00:00|197
SUR PENINSULA|NED|2018-09-16 00:00:00|263
SUR PENINSULA|NED|2018-09-17 00:00:00|793
SUR PENINSULA|NED|2018-09-18 00:00:00|584
SUR PENINSULA|NED|2018-09-19 00:00:00|610
SUR PENINSULA|NED|2018-09-20 00:00:00|791
SUR PENINSULA|NED|2018-09-21 00:00:00|721
SUR PENINSULA|NED|2018-09-22 00:00:00|604
SUR PENINSULA|NED|2018-09-23 00:00:00|342
SUR PENINSULA|NED|2018-09-24 00:00:00|831
SUR PENINSULA|NED|2018-09-25 00:00:00|1021
SUR PENINSULA|NED|2018-09-26 00:00:00|867
SUR PENINSULA|NED|2018-09-27 00:00:00|1009
SUR PENINSULA|NED|2018-09-28 00:00:00|1012
SUR PENINSULA|NED|2018-09-29 00:00:00|1584
SUR PENINSULA|NED|2018-09-30 00:00:00|340
CENTRO|OTHERS|2018-09-01 00:00:00|0
CENTRO|OTHERS|2018-09-02 00:00:00|0
CENTRO|OTHERS|2018-09-03 00:00:00|0
CENTRO|OTHERS|2018-09-04 00:00:00|0
CENTRO|OTHERS|2018-09-05 00:00:00|0
CENTRO|OTHERS|2018-09-06 00:00:00|0
CENTRO|OTHERS|2018-09-07 00:00:00|0
CENTRO|OTHERS|2018-09-08 00:00:00|0
CENTRO|OTHERS|2018-09-09 00:00:00|0
CENTRO|OTHERS|2018-09-10 00:00:00|0
CENTRO|OTHERS|2018-09-11 00:00:00|0
CENTRO|OTHERS|2018-09-12 00:00:00|0
CENTRO|OTHERS|2018-09-13 00:00:00|0
CENTRO|OTHERS|2018-09-14 00:00:00|0
CENTRO|OTHERS|2018-09-15 00:00:00|0
CENTRO|OTHERS|2018-09-16 00:00:00|0
CENTRO|OTHERS|2018-09-17 00:00:00|0
CENTRO|OTHERS|2018-09-18 00:00:00|0
CENTRO|OTHERS|2018-09-19 00:00:00|0
CENTRO|OTHERS|2018-09-20 00:00:00|0
CENTRO|OTHERS|2018-09-21 00:00:00|0
CENTRO|OTHERS|2018-09-22 00:00:00|0
CENTRO|OTHERS|2018-09-23 00:00:00|0
CENTRO|OTHERS|2018-09-24 00:00:00|0
CENTRO|OTHERS|2018-09-25 00:00:00|0
CENTRO|OTHERS|2018-09-26 00:00:00|0
CENTRO|OTHERS|2018-09-27 00:00:00|0
CENTRO|OTHERS|2018-09-28 00:00:00|0
CENTRO|OTHERS|2018-09-29 00:00:00|0
CENTRO|OTHERS|2018-09-30 00:00:00|0
NOROESTE|OTHERS|2018-09-01 00:00:00|0
NOROESTE|OTHERS|2018-09-02 00:00:00|0
NOROESTE|OTHERS|2018-09-03 00:00:00|0
NOROESTE|OTHERS|2018-09-04 00:00:00|0
NOROESTE|OTHERS|2018-09-05 00:00:00|0
NOROESTE|OTHERS|2018-09-06 00:00:00|0
NOROESTE|OTHERS|2018-09-07 00:00:00|0
NOROESTE|OTHERS|2018-09-08 00:00:00|0
NOROESTE|OTHERS|2018-09-09 00:00:00|0
NOROESTE|OTHERS|2018-09-10 00:00:00|0
NOROESTE|OTHERS|2018-09-11 00:00:00|0
